time;x;y;z;gx;gy;gz;result_acel;result_gir
145.822;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
145.859;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
145.903;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
145.909;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
145.96;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
146.014;-0,76;0,01;0,57;0;0,01;-0,01;0,95;0,01
146.015;-0,76;0,01;0,57;0;0,01;-0,01;0,95;0,01
146.032;-0,76;0,01;0,57;0;0;0;0,95;0,00
146.059;-0,76;0,02;0,58;0;0;0;0,96;0,00
146.104;-0,76;0,02;0,58;-0,01;0;-0,01;0,96;0,01
146.109;-0,75;0,01;0,58;-0,01;0;-0,01;0,95;0,01
146.159;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
146.174;-0,76;0,01;0,57;0;0;0,01;0,95;0,01
146.224;-0,76;0,01;0,57;0;0;0,01;0,95;0,01
146.244;-0,76;0,01;0,57;0;0;0,01;0,95;0,01
146.26;-0,76;0,02;0,57;0;0;0,01;0,95;0,01
146.309;-0,76;0,02;0,58;0;0;0,01;0,96;0,01
146.313;-0,76;0,02;0,58;-0,01;0;-0,01;0,96;0,01
146.359;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
146.381;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
146.409;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
146.451;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
146.459;-0,75;0,01;0,57;-0,01;0;0;0,94;0,01
146.51;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
146.524;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
146.559;-0,76;0;0,57;-0,01;0;0;0,95;0,01
146.603;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
146.609;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
146.659;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
146.662;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
146.709;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
146.733;-0,76;0,01;0,58;-0,02;0;-0,01;0,96;0,02
146.759;-0,76;0;0,57;-0,02;0;-0,01;0,95;0,02
146.803;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
146.809;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
146.859;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
146.873;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
146.932;-0,75;0;0,57;-0,01;0;-0,01;0,94;0,01
146.951;-0,75;0;0,57;0;0;0;0,94;0,00
146.96;-0,76;0,01;0,58;0;0;0;0,96;0,00
147.009;-0,76;0;0,57;0;0;0;0,95;0,00
147.023;-0,76;0;0,57;0;0;0;0,95;0,00
147.059;-0,77;0,01;0,57;0;0;0;0,96;0,00
147.103;-0,77;0,01;0,57;0;0;-0,01;0,96;0,01
147.109;-0,76;0;0,57;0;0;-0,01;0,95;0,01
147.159;-0,76;0,01;0,58;0;0;-0,01;0,96;0,01
147.163;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
147.209;-0,76;0;0,58;-0,01;0;-0,01;0,96;0,01
147.231;-0,76;0;0,58;-0,01;0;-0,01;0,96;0,01
147.259;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
147.303;-0,76;0;0,57;-0,01;0;0;0,95;0,01
147.309;-0,76;0;0,57;-0,01;0;0;0,95;0,01
147.359;-0,76;0;0,57;-0,01;0;0;0,95;0,01
147.374;-0,76;0;0,57;0;0;0;0,95;0,00
147.426;-0,76;0;0,58;0;0;0;0,96;0,00
147.442;-0,76;0;0,58;0;0;0;0,96;0,00
147.459;-0,76;0,01;0,57;0;0;0;0,95;0,00
147.509;-0,76;0,01;0,57;0;0;0;0,95;0,00
147.517;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
147.559;-0,76;0;0,57;-0,01;0;0;0,95;0,01
147.581;-0,76;0;0,57;0;0;0;0,95;0,00
147.609;-0,76;0,01;0,58;0;0;0;0,96;0,00
147.651;-0,76;0,01;0,58;0;0;0;0,96;0,00
147.659;-0,75;0,01;0,57;0;0;0;0,94;0,00
147.709;-0,76;0,01;0,57;0;0;0;0,95;0,00
147.721;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
147.759;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
147.803;-0,76;0;0,57;0;0;0;0,95;0,00
147.809;-0,76;0;0,58;0;0;0;0,96;0,00
147.859;-0,76;0;0,57;0;0;0;0,95;0,00
147.862;-0,76;0;0,57;0;0;0,01;0,95;0,01
147.909;-0,76;0;0,57;0;0;0,01;0,95;0,01
147.931;-0,76;0;0,57;0;0;0,01;0,95;0,01
147.959;-0,76;0;0,57;0;0;0,01;0,95;0,01
148.005;-0,76;0;0,57;0;0;0;0,95;0,00
148.01;-0,76;0;0,57;0;0;0;0,95;0,00
148.059;-0,76;0,01;0,58;0;0;0;0,96;0,00
148.072;-0,76;0,01;0,58;0;0;0;0,96;0,00
148.119;-0,76;0,01;0,57;0;0;0;0,95;0,00
148.141;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
148.159;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
148.209;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
148.212;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
148.259;-0,76;0;0,58;0;0;-0,01;0,96;0,01
148.281;-0,76;0;0,58;-0,01;0;0;0,96;0,01
148.317;-0,76;0;0,58;-0,01;0;0;0,96;0,01
148.351;-0,76;0;0,58;-0,01;0;0,01;0,96;0,01
148.359;-0,76;0;0,57;-0,01;0;0,01;0,95;0,01
148.409;-0,76;0;0,57;-0,01;0;0,01;0,95;0,01
148.423;-0,76;0;0,57;0;0;0,02;0,95;0,02
148.459;-0,76;0,01;0,58;0;0;0,02;0,96;0,02
148.5;-0,76;0,01;0,58;0;0;0,01;0,96;0,01
148.509;-0,76;0,01;0,57;0;0;0,01;0,95;0,01
148.559;-0,76;0,01;0,57;0;0;0,01;0,95;0,01
148.562;-0,76;0,01;0,57;-0,01;0;0,01;0,95;0,01
148.609;-0,77;0;0,57;-0,01;0;0,01;0,96;0,01
148.631;-0,77;0;0,57;-0,01;0;0;0,96;0,01
148.659;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
148.707;-0,76;0,01;0,57;0;0;0;0,95;0,00
148.709;-0,76;0,02;0,58;0;0;0;0,96;0,00
148.759;-0,75;0,01;0,57;0;0;0;0,94;0,00
148.775;-0,75;0,01;0,57;-0,01;0;0;0,94;0,01
148.827;-0,77;0,01;0,58;-0,01;0;0;0,96;0,01
148.844;-0,77;0,01;0,58;0;0;0;0,96;0,00
148.859;-0,76;0;0,57;0;0;0;0,95;0,00
148.909;-0,76;0,01;0,57;0;0;0;0,95;0,00
148.913;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
148.959;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
148.981;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
149.013;-0,76;0;0,58;-0,01;0;0;0,96;0,01
149.051;-0,76;0;0,58;-0,01;0;0;0,96;0,01
149.059;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
149.117;-0,75;0;0,56;-0,01;0;0;0,94;0,01
149.13;-0,75;0;0,56;-0,01;0;0;0,94;0,01
149.159;-0,76;0;0,58;-0,01;0;0;0,96;0,01
149.191;-0,76;0;0,58;0;0;0;0,96;0,00
149.21;-0,76;0,01;0,58;0;0;0;0,96;0,00
149.26;-0,77;0,01;0,57;0;0;0;0,96;0,00
149.264;-0,77;0,01;0,57;0;0;0;0,96;0,00
149.321;-0,77;0,02;0,57;0;0;0;0,96;0,00
149.332;-0,77;0,02;0,57;-0,01;0;0;0,96;0,01
149.359;-0,76;-0,01;0,56;-0,01;0;0;0,94;0,01
149.401;-0,76;-0,01;0,56;0;0;-0,01;0,94;0,01
149.415;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
149.459;-0,75;0,01;0,58;0;0;-0,01;0,95;0,01
149.471;-0,75;0,01;0,58;-0,01;0;0;0,95;0,01
149.523;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
149.542;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
149.559;-0,75;0;0,57;-0,01;0;0;0,94;0,01
149.621;-0,76;0;0,57;-0,01;0;0;0,95;0,01
149.623;-0,76;0;0,57;0;0;0;0,95;0,00
149.659;-0,76;0,01;0,58;0;0;0;0,96;0,00
149.681;-0,76;0,01;0,58;0;0;0;0,96;0,00
149.716;-0,76;0,01;0,57;0;0;0;0,95;0,00
149.751;-0,76;0,01;0,57;0;0;0;0,95;0,00
149.759;-0,77;0,01;0,58;0;0;0;0,96;0,00
149.814;-0,76;0;0,57;0;0;0;0,95;0,00
149.831;-0,76;0;0,57;-0,01;0;0;0,95;0,01
149.859;-0,76;0;0,56;-0,01;0;0;0,94;0,01
149.891;-0,76;0;0,56;0;0;-0,01;0,94;0,01
149.909;-0,76;0,01;0,58;0;0;-0,01;0,96;0,01
149.959;-0,76;0,02;0,58;0;0;-0,01;0,96;0,01
149.962;-0,76;0,02;0,58;0;0;0;0,96;0,00
150.015;-0,76;0,01;0,58;0;0;0;0,96;0,00
150.031;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
150.059;-0,76;0;0,57;-0,01;0;0;0,95;0,01
150.101;-0,76;0;0,57;0;0;0;0,95;0,00
150.117;-0,76;0;0,56;0;0;0;0,94;0,00
150.159;-0,76;0,01;0,58;0;0;0;0,96;0,00
150.174;-0,76;0,01;0,58;0;0;0;0,96;0,00
150.216;-0,75;0,01;0,58;0;0;0;0,95;0,00
150.241;-0,75;0,01;0,58;-0,01;0;0;0,95;0,01
150.259;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
150.318;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
150.32;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
150.359;-0,76;0;0,57;-0,01;0;0;0,95;0,01
150.381;-0,76;0;0,57;0;0;0;0,95;0,00
150.421;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.451;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.459;-0,75;0,01;0,58;0;0;0;0,95;0,00
150.521;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.524;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.559;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.591;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.609;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.659;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.662;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.714;-0,76;0,01;0,58;0;0;0;0,96;0,00
150.731;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
150.759;-0,76;0;0,57;-0,01;0;0;0,95;0,01
150.801;-0,76;0;0,57;0;0;0;0,95;0,00
150.809;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.859;-0,76;0,01;0,58;0;0;0;0,96;0,00
150.874;-0,76;0,01;0,58;0;0;0;0,96;0,00
150.919;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.942;-0,76;0,01;0,57;0;0;0;0,95;0,00
150.959;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.026;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.028;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.059;-0,76;0;0,57;0;0;0;0,95;0,00
151.081;-0,76;0;0,57;0;0;0;0,95;0,00
151.109;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.151;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.159;-0,76;0,01;0,58;0;0;0;0,96;0,00
151.209;-0,76;0,01;0,58;0;0;0;0,96;0,00
151.235;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
151.259;-0,77;0,01;0,57;-0,01;0;0;0,96;0,01
151.301;-0,77;0,01;0,57;0;0;0;0,96;0,00
151.309;-0,76;0;0,57;0;0;0;0,95;0,00
151.359;-0,75;0,01;0,57;0;0;0;0,94;0,00
151.374;-0,75;0,01;0,57;0;0;0;0,94;0,00
151.409;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.441;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.461;-0,76;0;0,57;0;0;0;0,95;0,00
151.509;-0,76;0,01;0,58;0;0;0;0,96;0,00
151.514;-0,76;0,01;0,58;0;0;0;0,96;0,00
151.559;-0,76;0;0,57;0;0;0;0,95;0,00
151.581;-0,76;0;0,57;0;0;0;0,95;0,00
151.609;-0,75;0;0,57;0;0;0;0,94;0,00
151.653;-0,75;0;0,57;0;0;0;0,94;0,00
151.66;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.709;-0,76;0;0,57;0;0;0;0,95;0,00
151.725;-0,76;0;0,57;0;0;0;0,95;0,00
151.759;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.791;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.877;-0,76;0,01;0,57;0;0;0;0,95;0,00
151.878;-0,75;0;0,58;0;0;0;0,95;0,00
151.879;-0,75;0;0,58;0;0;0;0,95;0,00
151.928;-0,76;0,01;0,58;0;0;0;0,96;0,00
151.932;-0,76;0,01;0,58;0;0;0;0,96;0,00
151.959;-0,76;0;0,57;0;0;0;0,95;0,00
152.001;-0,76;0;0,57;0;0;0;0,95;0,00
152.009;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.059;-0,76;0,01;0,56;0;0;0;0,94;0,00
152.077;-0,76;0,01;0,56;0;0;0;0,94;0,00
152.109;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.147;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
152.16;-0,75;0,01;0,58;0;0;-0,01;0,95;0,01
152.209;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
152.211;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.259;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.281;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.309;-0,76;0,01;0,58;0;0;0;0,96;0,00
152.355;-0,76;0,01;0,58;0;0;0;0,96;0,00
152.36;-0,76;0;0,57;0;0;0;0,95;0,00
152.409;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.421;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
152.466;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
152.491;-0,76;0,01;0,58;0;0;0;0,96;0,00
152.509;-0,76;0;0,57;0;0;0;0,95;0,00
152.56;-0,76;0,01;0,58;0;0;0;0,96;0,00
152.562;-0,76;0,01;0,58;0;0;0;0,96;0,00
152.609;-0,76;0,01;0,58;0;0;0;0,96;0,00
152.631;-0,76;0,01;0,58;0;0;0;0,96;0,00
152.659;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.701;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.709;-0,76;0;0,57;0;0;0;0,95;0,00
152.759;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.771;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.809;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.848;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.859;-0,76;0,01;0,58;0;0;0;0,96;0,00
152.909;-0,76;0,01;0,57;0;0;0;0,95;0,00
152.912;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
152.959;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
152.981;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
153.009;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
153.053;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
153.059;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
153.109;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
153.127;-0,76;0;0,57;-0,01;0;0;0,95;0,01
153.168;-0,76;0;0,57;-0,01;0;0;0,95;0,01
153.193;-0,76;0;0,57;0;0;0;0,95;0,00
153.209;-0,76;0,01;0,57;0;0;0;0,95;0,00
153.26;-0,75;0;0,57;0;0;0;0,94;0,00
153.263;-0,75;0;0,57;0;0;0;0,94;0,00
153.309;-0,76;0,01;0,58;0;0;0;0,96;0,00
153.331;-0,76;0,01;0,58;0;0;0,02;0,96;0,02
153.361;-0,76;0,01;0,56;0;0;0,02;0,94;0,02
153.401;-0,76;0,01;0,56;0;0;0,02;0,94;0,02
153.409;-0,78;0,02;0,56;0;0;0,02;0,96;0,02
153.46;-0,76;0,01;0,57;0;0;0,02;0,95;0,02
153.473;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
153.509;-0,74;0,01;0,58;-0,01;0;-0,01;0,94;0,01
153.554;-0,74;0,01;0,58;-0,01;0;-0,01;0,94;0,01
153.559;-0,77;0,01;0,58;-0,01;0;-0,01;0,96;0,01
153.609;-0,77;0,01;0,57;-0,01;0;-0,01;0,96;0,01
153.612;-0,77;0,01;0,57;-0,01;0;0,01;0,96;0,01
153.659;-0,76;0;0,57;-0,01;0;0,01;0,95;0,01
153.681;-0,76;0;0,57;0;0;0;0,95;0,00
153.709;-0,77;0,01;0,58;0;0;0;0,96;0,00
153.759;-0,77;0,01;0,58;0,01;0;0,02;0,96;0,02
153.761;-0,75;0;0,58;0,01;0;0,02;0,95;0,02
153.809;-0,77;0,02;0,57;0,01;0;0,02;0,96;0,02
153.831;-0,77;0,02;0,57;0;0;0,01;0,96;0,01
153.859;-0,76;0,01;0,57;0;0;0,01;0,95;0,01
153.901;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
153.91;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
153.959;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
153.974;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
154.009;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
154.051;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
154.059;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
154.109;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
154.123;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
154.175;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
154.193;-0,76;0;0,57;0;0;0,01;0,95;0,01
154.209;-0,76;0;0,57;0;0;0,01;0,95;0,01
154.26;-0,76;0,01;0,58;0;0;0,01;0,96;0,01
154.262;-0,76;0,01;0,58;0;0;0,01;0,96;0,01
154.309;-0,76;0,01;0,58;0;0;0,01;0,96;0,01
154.331;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
154.362;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
154.401;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
154.409;-0,78;0,01;0,56;-0,01;0;-0,01;0,96;0,01
154.459;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
154.476;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
154.509;-0,76;0,01;0,58;0;0;-0,01;0,96;0,01
154.552;-0,76;0,01;0,58;-0,01;0;0;0,96;0,01
154.559;-0,75;0,01;0,58;-0,01;0;0;0,95;0,01
154.609;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
154.623;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
154.671;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
154.692;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
154.709;-0,76;0,01;0,57;-0,01;0;-0,01;0,95;0,01
154.761;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
154.763;-0,76;0,01;0,58;-0,01;0;-0,01;0,96;0,01
154.809;-0,76;0,02;0,57;-0,01;0;-0,01;0,95;0,01
154.831;-0,76;0,02;0,57;-0,02;-0,01;0;0,95;0,02
154.869;-0,77;0;0,58;-0,02;-0,01;0;0,96;0,02
154.901;-0,77;0;0,58;-0,01;0;-0,01;0,96;0,01
154.909;-0,76;-0,01;0,56;-0,01;0;-0,01;0,94;0,01
154.966;-0,77;0,01;0,57;-0,01;0;-0,01;0,96;0,01
154.973;-0,77;0,01;0,57;-0,01;0;-0,01;0,96;0,01
155.009;-0,75;0;0,58;-0,01;0;-0,01;0,95;0,01
155.041;-0,75;0;0,58;-0,02;0;-0,02;0,95;0,03
155.063;-0,76;0,01;0,58;-0,02;0;-0,02;0,96;0,03
155.109;-0,76;0,01;0,58;-0,02;0;-0,02;0,96;0,03
155.114;-0,76;0,01;0,58;-0,02;0;-0,01;0,96;0,02
155.166;-0,76;-0,02;0,56;-0,02;0;-0,01;0,94;0,02
155.181;-0,76;-0,02;0,56;0;0;0,01;0,94;0,01
155.209;-0,77;-0,01;0,57;0;0;0,01;0,96;0,01
155.251;-0,77;-0,01;0,57;0,01;0;0,02;0,96;0,02
155.267;-0,75;0;0,58;0,01;0;0,02;0,95;0,02
155.309;-0,75;0,01;0,58;0,01;0;0,02;0,95;0,02
155.325;-0,75;0,01;0,58;0,01;0;0,03;0,95;0,03
155.375;-0,77;0,01;0,56;0,01;0;0,03;0,95;0,03
155.393;-0,77;0,01;0,56;0,01;0;0,01;0,95;0,01
155.409;-0,76;0;0,56;0,01;0;0,01;0,94;0,01
155.468;-0,77;0,02;0,57;0,01;0;0,01;0,96;0,01
155.474;-0,77;0,02;0,57;0,01;0;-0,01;0,96;0,01
155.509;-0,75;0,01;0,58;0,01;0;-0,01;0,95;0,01
155.532;-0,75;0,01;0,58;-0,01;0;-0,01;0,95;0,01
155.566;-0,75;0,01;0,58;-0,01;0;-0,01;0,95;0,01
155.601;-0,75;0,01;0,58;-0,02;0;-0,02;0,95;0,03
155.609;-0,76;0;0,56;-0,02;0;-0,02;0,94;0,03
155.669;-0,77;0;0,56;-0,02;0;-0,02;0,95;0,03
155.68;-0,77;0;0,56;-0,01;0;-0,01;0,95;0,01
155.709;-0,76;0;0,58;-0,01;0;-0,01;0,96;0,01
155.741;-0,76;0;0,58;-0,01;0;0;0,96;0,01
155.76;-0,75;0;0,58;-0,01;0;0;0,95;0,01
155.809;-0,76;0;0,57;-0,01;0;0;0,95;0,01
155.812;-0,76;0;0,57;0;0;0,01;0,95;0,01
155.859;-0,77;0,01;0,57;0;0;0,01;0,96;0,01
155.883;-0,77;0,01;0,57;0,01;0;0;0,96;0,01
155.909;-0,76;0,01;0,57;0,01;0;0;0,95;0,01
155.951;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
155.959;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
156.009;-0,76;0;0,58;0;0;-0,01;0,96;0,01
156.024;-0,76;0;0,58;-0,01;0;-0,01;0,96;0,01
156.059;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
156.094;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
156.109;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
156.159;-0,76;0;0,57;-0,01;0;-0,01;0,95;0,01
156.162;-0,76;0;0,57;0;0;0;0,95;0,00
156.209;-0,76;0;0,57;0;0;0;0,95;0,00
156.231;-0,76;0;0,57;0;0;0;0,95;0,00
156.259;-0,76;0;0,57;0;0;0;0,95;0,00
156.301;-0,76;0;0,57;0;0;0;0,95;0,00
156.309;-0,76;0,01;0,57;0;0;0;0,95;0,00
156.359;-0,76;0;0,57;0;0;0;0,95;0,00
156.382;-0,76;0;0,57;0;0;0;0,95;0,00
156.409;-0,76;0,02;0,58;0;0;0;0,96;0,00
156.451;-0,76;0,02;0,58;-0,01;0;0;0,96;0,01
156.459;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
156.509;-0,77;0,01;0,57;-0,01;0;0;0,96;0,01
156.526;-0,77;0,01;0,57;-0,01;0;0;0,96;0,01
156.559;-0,76;0;0,56;-0,01;0;0;0,94;0,01
156.597;-0,76;0;0,56;-0,01;-0,01;0;0,94;0,01
156.609;-0,76;0;0,58;-0,01;-0,01;0;0,96;0,01
156.659;-0,76;0;0,57;-0,01;-0,01;0;0,95;0,01
156.662;-0,76;0;0,57;0;0;0;0,95;0,00
156.709;-0,76;0;0,57;0;0;0;0,95;0,00
156.731;-0,76;0;0,57;0;0;0,01;0,95;0,01
156.759;-0,76;0,01;0,57;0;0;0,01;0,95;0,01
156.804;-0,76;0,01;0,57;0;0;0;0,95;0,00
156.809;-0,76;0,01;0,57;0;0;0;0,95;0,00
156.859;-0,76;0,01;0,58;0;0;0;0,96;0,00
156.871;-0,76;0,01;0,58;0;0;0;0,96;0,00
156.909;-0,76;0,01;0,57;0;0;0;0,95;0,00
156.941;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
156.959;-0,76;0;0,57;-0,01;0;0;0,95;0,01
157.014;-0,77;0,01;0,57;-0,01;0;0;0,96;0,01
157.017;-0,77;0,01;0,57;0;0;0;0,96;0,00
157.059;-0,76;0;0,57;0;0;0;0,95;0,00
157.081;-0,76;0;0,57;0;0;0;0,95;0,00
157.109;-0,77;0;0,57;0;0;0;0,96;0,00
157.153;-0,77;0;0,57;-0,01;0;0;0,96;0,01
157.16;-0,76;0;0,57;-0,01;0;0;0,95;0,01
157.209;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
157.225;-0,76;0,01;0,57;0;0;0;0,95;0,00
157.259;-0,76;0,01;0,57;0;0;0;0,95;0,00
157.302;-0,76;0,01;0,57;0;0;0;0,95;0,00
157.309;-0,76;0;0,57;0;0;0;0,95;0,00
157.359;-0,76;0,02;0,57;0;0;0;0,95;0,00
157.362;-0,76;0,02;0,57;-0,01;0;0;0,95;0,01
157.409;-0,76;0;0,57;-0,01;0;0;0,95;0,01
157.431;-0,76;0;0,57;0;0;0;0,95;0,00
157.459;-0,76;0;0,57;0;0;0;0,95;0,00
157.506;-0,76;0;0,57;0;0;0;0,95;0,00
157.509;-0,76;0;0,57;0;0;0;0,95;0,00
157.559;-0,76;0,01;0,57;0;0;0;0,95;0,00
157.574;-0,76;0,01;0,57;0;0;-0,01;0,95;0,01
157.609;-0,77;0,02;0,57;0;0;-0,01;0,96;0,01
157.641;-0,77;0,02;0,57;-0,01;0;0,01;0,96;0,01
157.7;-0,75;-0,01;0,57;-0,01;0;0,01;0,94;0,01
157.71;-0,75;0;0,56;-0,01;0;0,01;0,94;0,01
157.715;-0,75;0;0,56;0;0;-0,01;0,94;0,01
157.759;-0,76;0,02;0,58;0;0;-0,01;0,96;0,01
157.781;-0,76;0,02;0,58;-0,01;0;0;0,96;0,01
157.809;-0,75;-0,01;0,58;-0,01;0;0;0,95;0,01
157.851;-0,75;-0,01;0,58;0;0,01;-0,01;0,95;0,01
157.859;-0,76;0,01;0,57;0;0,01;-0,01;0,95;0,01
157.909;-0,76;0;0,57;0;0,01;-0,01;0,95;0,01
157.923;-0,76;0;0,57;0;0,01;0;0,95;0,01
157.959;-0,76;0;0,57;0;0,01;0;0,95;0,01
158.003;-0,76;0;0,57;0;0;0;0,95;0,00
158.009;-0,76;0,01;0,58;0;0;0;0,96;0,00
158.059;-0,76;0;0,57;0;0;0;0,95;0,00
158.063;-0,76;0;0,57;0;0;0;0,95;0,00
158.109;-0,76;0,01;0,57;0;0;0;0,95;0,00
158.131;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
158.16;-0,76;0;0,57;-0,01;0;0;0,95;0,01
158.205;-0,76;0;0,57;-0,01;0;0;0,95;0,01
158.209;-0,76;0;0,57;-0,01;0;0;0,95;0,01
158.259;-0,76;0,01;0,57;-0,01;0;0;0,95;0,01
158.271;-0,76;0,01;0,57;0;0;0;0,95;0,00
