time x y z G
36,975 0,00195 1,23521 0,95964 1,5641791701
36,984 0,25408 1,09058 1,04954 1,5347493588
36,995 0,25212 0,85996 1,24108 1,5308086956
37,028 0,08404 0,77787 1,30557 1,5220569909
37,029 -0,10163 0,73096 1,32121 1,5133496102
37,03 -0,21694 0,70751 1,32121 1,5143411861
37,039 -0,07427 0,77396 1,39157 1,5940505574
37,044 0,22281 0,79351 1,43066 1,6510876572
37,055 0,59024 0,67819 1,42284 1,6830919759
37,064 0,82282 0,49448 1,36421 1,6681163469
37,074 0,71728 0,27558 1,3388 1,5436386801
37,084 0,6821 0,043 1,54402 1,6885221853
37,099 0,60588 -0,1329 1,94272 2,0393415562
37,115 0,50425 -0,24626 2,38247 2,4476673285
37,116 0,42412 -0,27167 2,63069 2,6784719971
37,128 0,48275 -0,27362 2,34143 2,4062855009
37,134 0,44952 -0,19349 1,931 1,9920511064
37,145 0,35571 -0,11922 1,4932 1,53960685
37,157 0,37721 -0,11727 1,02218 1,0958519925
37,164 0,44952 -0,19349 1,03 1,1403537217
37,175 0,45734 -0,25994 1,11208 1,2302238031
37,185 0,39284 -0,30099 1,13944 1,24227282
37,197 0,17395 -0,28926 0,73878 0,8122350882
37,222 0,07231 -0,19545 0,40653 0,4568326603
37,224 0,05863 -0,10749 0,0899 0,1518999243
37,226 0,13681 -0,06645 -0,15049 0,2139621899
37,234 0,31858 -0,05082 -0,35571 0,4802140074
37,245 0,40848 -0,08013 -0,3733 0,5591329156
37,258 0,49643 -0,13486 -0,2873 0,5892124019
37,264 0,54725 -0,20131 -0,10945 0,5932854128
37,274 0,51793 -0,18372 0,31858 0,6352147194
37,285 0,49252 -0,13681 0,5492 0,7502756603
37,297 0,4847 -0,07622 0,76028 0,9048586944
37,322 0,4847 -0,00195 0,92055 1,0403606082
37,323 0,56288 0,18176 1,02218 1,1809837189
37,325 0,60393 0,34007 1,02022 1,2333806785
37,334 0,5922 0,59611 0,87364 1,2121447198
37,345 0,56875 0,81696 0,62738 1,1766502745
37,358 0,48079 0,93032 -0,01173 1,047278339
37,364 0,4163 0,80914 -0,05472 0,9115961321
37,374 0,23649 0,69383 0,13681 0,7456839579
37,385 0,07622 0,51207 0,77592 0,9327791913
37,396 -0,0899 0,23258 2,67369 2,6852921038
37,425 -0,0899 0,24431 3,06067 3,0717210542
37,426 -0,04691 0,3303 3,03331 3,0516009232
37,427 0,01954 0,42802 2,60528 2,6402777904
37,434 0,25994 0,71142 1,33684 1,536498749
37,445 0,30489 0,84628 0,73487 1,1615427962
37,458 0,34398 0,90686 0,32053 1,021497323
37,464 0,38112 0,92445 0,12899 1,0082155905
37,474 0,38112 0,85996 0,19935 0,9615217514
37,484 0,30294 0,82869 0,25017 0,9171067487
37,495 0,15636 0,82869 0,29903 0,8947594686
37,517 -0,05668 0,86778 0,26776 0,9099176712
37,518 -0,48666 0,96745 0,11922 1,0895002829
37,53 -0,6352 0,99286 0,09381 1,182391786
37,534 -0,70947 1,0085 0,12508 1,2393808685
37,545 -0,71142 1,01241 0,20522 1,2542757563
37,556 -0,64301 0,95377 0,33226 1,1973035457
37,564 -0,62542 0,90686 0,39089 1,1689055685
37,575 -0,62542 0,84041 0,46907 1,1478091346
37,584 -0,63911 0,7681 0,56875 1,1497459565
37,595 -0,62542 0,63324 0,85409 1,2335367048
37,617 -0,53552 0,55897 1,03781 1,2947118318
37,618 -0,39675 0,49448 1,1844 1,34340031
37,629 -0,20131 0,43389 1,27235 1,3592868611
37,634 0,0215 0,60588 1,17267 1,3201165681
37,645 -0,02736 0,8111 1,0984 1,3656918904
37,655 -0,05277 0,95377 0,99872 1,3819925919
37,664 0,03127 0,94791 1,02609 1,3972730117
37,675 0,55116 0,52184 1,50884 1,6889915562
37,684 0,75637 0,21108 1,81373 1,9764278019
37,695 0,78569 0,0215 2,04045 2,1865971802
37,718 0,61565 -0,02541 2,18117 2,2665332911
37,72 0,34398 -0,16808 2,16162 2,19526175
37,725 0,30685 -0,19545 1,9779 2,0110808126
37,734 0,27362 -0,13095 1,72383 1,7503158789
37,745 0,2404 -0,05277 1,43848 1,4593839602
37,756 0,12313 0,07622 0,80914 0,8219963655
37,764 0,08404 0,14267 0,54334 0,5680103926
37,774 0,12704 0,18958 0,38112 0,4442208824
37,784 0,23258 0,2189 0,2619 0,4130402842
37,796 0,31467 0,20717 0,25799 0,4566130286
37,816 0,28535 0,16613 0,31662 0,4574625928
37,817 0,18176 0,15245 0,36939 0,4390064603
37,828 0,15636 -0,2619 0,22281 0,3777358279
37,834 0,12508 0,27753 0,92055 0,9695773356
37,845 0,07427 0,14658 0,92641 0,9408704573
37,855 0,00586 0,02932 0,84041 0,8409417162
37,864 -0,01173 -0,02736 0,81696 0,8175021738
37,876 0,15049 -0,00782 0,86778 0,8807670072
37,884 0,24822 0,10749 1,01241 1,0479223619
37,901 0,33812 0,1974 1,21176 1,2734418683
37,914 0,44757 0,20522 1,32512 1,4136396881
37,915 0,44171 0,09577 1,19417 1,2768404779
37,925 0,33226 0,12118 1,19417 1,2454410018
37,934 0,27167 0,23844 1,24694 1,29827485
37,945 0,24235 0,58634 0,88732 1,090809287
37,957 0,23844 0,80719 0,24431 0,8764112652
37,964 0,12313 0,54725 0,69383 0,8922127708
37,975 0,20913 0,2873 1,00459 1,0655879668
37,985 0,37916 0,17004 1,00654 1,0889438364
37,998 0,1329 0,18958 1,28994 1,3105526277
38,021 -0,10749 0,27753 1,39939 1,4306884263
38,028 -0,14854 0,33421 1,46388 1,5088754455
38,029 -0,03909 0,31858 1,49906 1,5330368972
38,038 0,11727 0,1974 1,57724 1,5938648094
38,044 0,03127 0,18567 1,54597 1,5573934643
38,059 0,04886 0,18176 1,43652 1,4487973314
38,064 0,05472 0,20522 1,30753 1,3246675914
38,074 0,00977 0,25603 1,10231 1,1316952549
38,084 -0,13877 0,35376 0,54529 0,6646385744
38,095 -0,21304 0,49252 0,32639 0,628086319
38,115 -0,25994 0,47493 0,25994 0,6005798133
38,116 -0,39675 0,53161 0,29708 0,7268261697
38,128 -0,3948 0,48861 0,3733 0,7307254355
38,134 -0,36744 0,44366 0,43389 0,7211843601
38,145 -0,4847 0,35571 0,35376 0,6975742482
38,158 -0,65083 0,25212 0,65279 0,9556563019
38,164 -0,61565 0,16417 0,69383 0,9420067836
38,175 -0,71142 0,1114 0,90491 1,156456002
38,184 -0,71533 0,09381 0,98113 1,2178314341
38,195 -0,61174 0,32053 0,86191 1,1044700795
38,217 -0,37721 0,4163 0,92055 1,07842727
38,218 -0,00391 0,42216 1,12967 1,2059803741
38,23 0,3733 0,38698 1,47366 1,568687415
38,234 0,63129 0,4163 1,67692 1,8395362026
38,245 0,84823 0,23649 1,96618 2,1543642787
38,257 0,68015 0,07427 2,09713 2,2059180158
38,264 0,3733 -0,07818 2,23785 2,2701184165
38,274 0,02736 -0,1544 2,37661 2,3817772821
38,284 -0,31858 -0,10163 2,12449 2,1506463292
38,296 -0,26581 -0,09577 1,79419 1,8162997013
38,317 -0,1329 -0,18958 1,32903 1,3490454875
38,318 -0,07622 -0,09968 1,24498 1,2512876533
38,33 0,04104 0,14658 0,53552 0,5567330136
38,334 0,10945 0,2404 0,33812 0,4290647934
38,345 0,16613 0,33812 0,18176 0,4182834074
38,358 0,15245 0,4378 0,17004 0,4937848156
38,364 0,00195 0,64888 0,66647 0,9301781108
38,374 0 0,68406 1,03781 1,2429753335
38,385 0,00782 0,69774 1,23326 1,416980059
38,397 0,06645 0,69578 1,17462 1,3668421838
38,423 0,3303 0,67038 0,85605 1,1363665944
38,425 0,37525 0,61174 0,85214 1,1140830174
38,426 0,3303 0,51011 0,77983 0,9886582478
38,435 0,1114 0,4378 0,63911 0,7826495973
38,445 -0,53552 0,45734 0,94009 1,1746108948
38,456 -0,80719 0,53356 1,18049 1,5263677833
38,464 -0,69578 0,49643 1,29385 1,5506773926
38,474 -0,58634 0,4632 1,50102 1,6767259394
38,484 -0,22672 0,36744 1,39939 1,4644816435
38,495 -0,086 0,43389 1,24498 1,321223574
38,517 -0,00195 0,46907 1,10426 1,1997585653
38,518 -0,02736 0,47493 0,87559 0,9964762529
38,53 -0,2189 0,47884 0,33226 0,6225766324
38,534 -0,28535 0,47689 0,14463 0,5742530205
38,545 -0,20717 0,44561 0,10749 0,5030325845
38,556 -0,19935 0,4378 0,22476 0,5309673437
38,564 -0,22281 0,45148 0,39871 0,642221263
38,574 -0,28144 0,46711 0,60588 0,8151630512
38,584 -0,31271 0,46516 0,77592 0,9571902716
38,605 -0,36744 0,50425 0,88732 1,0847197788
38,606 -0,30099 0,64106 1,03195 1,2515884732
38,618 -0,20522 0,67429 1,06518 1,2772590516
38,625 -0,12313 0,67233 1,11599 1,3086719627
38,634 -0,05863 0,67233 1,18244 1,3614806129
38,645 0,04691 0,54334 1,43066 1,5310803177
38,657 0,08795 0,44757 1,66519 1,7265317383
38,664 0,03518 0,40653 1,89777 1,9411427681
38,675 -0,08013 0,43193 2,01699 2,0642754181
38,684 -0,22476 0,46125 1,85086 1,9206643017
38,695 -0,18176 0,44561 1,65346 1,7220728618
38,718 -0,13681 0,44366 1,41111 1,4855243531
38,72 -0,10163 0,4593 1,16876 1,2598750273
38,724 0,03127 0,45734 0,80523 0,9265705809
38,734 0,1329 0,43584 0,72901 0,85969442
38,745 0,03323 0,42998 0,71337 0,8335968991
38,756 -0,00586 0,44366 0,73683 0,8601087048
38,764 -0,14658 0,46711 1,0984 1,2025639311
38,774 -0,11922 0,43584 1,29189 1,3686305879
38,784 -0,06059 0,41043 1,42089 1,4802203637
38,795 0,00391 0,41239 1,44825 1,5058249774
38,822 0,12508 0,43193 1,27039 1,3476272791
38,824 0,14658 0,45343 1,09254 1,191942999
38,825 0,14267 0,48079 0,89318 1,0243457743
38,834 0,14658 0,50034 0,71533 0,8851682444
38,845 0,18958 0,47884 0,49057 0,711257511
38,858 0,15049 0,5062 0,43193 0,6822383784
38,864 0,14463 0,60002 0,44366 0,7601158023
38,875 -0,04691 0,60588 0,56875 0,8323266696
38,884 -0,07818 0,49643 0,66256 0,831589208
38,895 -0,1114 0,39871 0,80914 0,9088933731
38,922 -0,16222 0,39284 0,94986 1,0406116536
38,923 -0,19154 0,41239 1,11208 1,2014470484
38,924 -0,11336 0,38894 1,51274 1,5660482498
38,934 -0,09968 0,38307 1,63001 1,6773822842
38,945 -0,10749 0,38503 1,63001 1,678313082
38,954 -0,12313 0,39089 1,54597 1,5993683847
38,964 -0,14267 0,46516 1,2313 1,3239441999
38,977 -0,15049 0,48079 1,08667 1,1977720789
38,984 -0,17004 0,49252 0,96745 1,0988398675
39,002 -0,18958 0,49643 0,88537 1,0326002897
39,018 -0,16808 0,47689 0,85214 0,9908670638
39,022 -0,16613 0,47689 0,88537 1,0192660526
39,03 -0,18567 0,47298 0,92641 1,0566072673
39,035 -0,20326 0,4632 0,94595 1,0727023213
39,045 -0,17395 0,43389 0,94009 1,049899206
39,056 -0,16417 0,42607 0,91664 1,024068515
39,064 -0,15636 0,43193 0,88537 0,9974427359
39,074 -0,15245 0,44366 0,87168 0,9898996012
39,084 -0,1544 0,43975 0,87364 0,9901849686
39,095 -0,14854 0,43975 0,84041 0,9600693528
39,118 -0,12704 0,44561 0,80719 0,930732577
39,119 -0,08795 0,44952 0,79155 0,9145243766
39,131 0 0,40457 0,80328 0,8994084963
39,134 0,02932 0,36353 0,82087 0,8982434415
39,145 0,03518 0,33421 0,86778 0,9305783604
39,156 -0,02736 0,32639 0,93814 0,993672814
39,164 -0,06645 0,33226 0,93032 0,9901048492
39,175 -0,08795 0,34594 0,90686 0,974579266
39,184 -0,08795 0,35376 0,86191 0,9358259391
39,204 -0,08013 0,3518 0,80523 0,8823714693
39,22 -0,08404 0,38894 0,63129 0,7462332808
39,225 -0,09381 0,42216 0,62542 0,7603746169
39,234 -0,1114 0,45734 0,64106 0,7953161379
39,245 -0,12118 0,51402 0,7251 0,8970346497
39,257 -0,09186 0,52966 0,80523 0,9681804213
39,264 -0,05668 0,53747 0,88732 1,0389530334
39,275 -0,01564 0,52184 0,94205 1,0770421522
39,284 0,00195 0,49057 0,99286 1,1074446745
39,295 -0,00586 0,47689 0,98113 1,0909053527
39,321 -0,03518 0,46907 0,95377 1,0634573382
39,322 -0,09968 0,46516 0,92055 1,0362056893
39,325 -0,20326 0,46907 0,82869 0,9736880448
39,334 -0,20522 0,4632 0,77396 0,9250316589
39,345 -0,18176 0,46125 0,73683 0,8880916107
39,357 -0,13681 0,46711 0,70947 0,8603815486
39,364 -0,05472 0,50425 0,66256 0,8344148216
39,375 -0,05082 0,52184 0,67233 0,852600309
39,384 -0,03909 0,53747 0,72706 0,9049962832
39,407 -0,02541 0,53943 0,79546 0,9614504691
39,415 -0,00977 0,50034 0,87168 1,0051177
39,425 -0,01954 0,51402 0,88732 1,0256389006
39,435 -0,02932 0,52379 0,89905 1,0409161969
39,445 -0,03518 0,5062 0,97332 1,0976465254
39,456 -0,05668 0,49252 1,01827 1,1325468492
39,464 -0,07427 0,48079 1,04954 1,1568099535
39,475 -0,07231 0,46125 1,05736 1,1558505389
39,484 -0,06645 0,42802 0,98504 1,0760671561
39,496 -0,07818 0,42216 0,94595 1,0388226896
39,523 -0,09381 0,43975 0,90296 1,0087205461
39,525 -0,11336 0,45148 0,86191 0,9795782399
39,526 -0,1114 0,46516 0,83064 0,9585126996
39,535 -0,09186 0,46907 0,81696 0,9465139017
39,545 -0,07231 0,47102 0,79351 0,9256061239
39,556 -0,043 0,47689 0,79155 0,9251078178
39,564 -0,06645 0,52184 0,82282 0,9766091032
39,574 -0,10554 0,53161 0,87168 1,0264374828
39,585 -0,13486 0,5277 0,92445 1,0729689241
39,597 -0,14267 0,5062 0,96354 1,097726059
39,625 -0,12899 0,46125 0,96941 1,0812704244
39,626 -0,11531 0,47102 0,94595 1,0630040635
39,627 -0,11922 0,49057 0,91077 1,0413329565
39,634 -0,12118 0,51011 0,89709 1,0390703887
39,645 -0,09577 0,5062 0,93618 1,0685706927
39,657 -0,0899 0,49448 0,95377 1,0780861252
39,664 -0,0899 0,49643 0,97136 1,0945615581
39,674 -0,09772 0,49448 0,96941 1,0926186054
39,684 -0,086 0,4847 0,94595 1,066373055
39,696 -0,09772 0,49252 0,944 1,0692339074
39,705 -0,10945 0,4847 0,94009 1,0633356011
39,719 -0,10554 0,46711 0,95377 1,0672430167
39,732 -0,08404 0,43389 0,97918 1,0742982482
39,734 -0,0645 0,42607 0,98113 1,0715931932
39,744 -0,06254 0,44366 0,95573 1,0555402788
39,757 -0,0645 0,4593 0,94986 1,0570481349
39,764 -0,07231 0,45734 0,96354 1,0690172792
39,774 -0,08209 0,45343 0,95964 1,0645404936
39,784 -0,04886 0,43584 1,0085 1,0997345385
39,795 -0,18372 0,46125 0,95573 1,0769978801
39,82 -0,19545 0,47298 0,92836 1,0600769182
39,822 -0,19935 0,4593 0,88927 1,0205381156
39,825 -0,2404 0,43975 0,79742 0,9418337852
39,834 -0,08795 0,40066 0,84823 0,9422089848
39,845 0,08795 0,45343 0,91468 1,0246821311
39,858 -0,06059 0,47689 0,95964 1,0733145624
39,864 -0,08209 0,46711 0,88341 1,0026683142
39,875 -0,10945 0,46125 0,91664 1,0319688729
39,884 -0,0899 0,4378 0,91273 1,0162809173
39,896 -0,086 0,44171 0,92055 1,024654101
39,927 -0,08404 0,44366 0,93423 1,037633177
39,928 -0,07427 0,43975 0,95964 1,0582084034
39,929 -0,09577 0,42802 1,00263 1,0943673653
39,934 -0,08795 0,40262 0,96159 1,0461803836
39,945 -0,03323 0,39871 0,95573 1,0360954251
39,956 -0,02736 0,42216 0,94009 1,0308912859
39,964 -0,05082 0,48275 0,88146 1,0062812562
39,975 -0,15049 0,4593 0,88146 1,0052738242
39,984 -0,04104 0,42802 0,90686 1,0036336292
39,996 -0,01759 0,47689 0,93814 1,0525398519
40,02 -0,14658 0,48275 0,93227 1,0600285901
40,022 -0,03909 0,47102 0,93227 1,0452345294
40,032 -0,09577 0,49838 0,95768 1,0838383181
40,034 -0,07622 0,48861 0,94595 1,0674130517
40,049 -0,07427 0,4593 0,89514 1,0088350423
40,058 -0,08209 0,45734 0,89709 1,0102816992
40,064 -0,09381 0,4593 0,89318 1,0087255913
40,075 -0,12313 0,45734 0,858 0,9800433013
40,084 -0,1114 0,48275 0,89514 1,0230997713
40,104 -0,11531 0,48275 0,91859 1,0441032261
40,105 -0,12899 0,47493 0,93227 1,0541936624
40,115 -0,13486 0,47493 0,93227 1,0549279963
40,125 -0,10359 0,46711 0,89709 1,0167069924
40,134 -0,08404 0,4593 0,88146 0,9974923274
40,145 -0,07427 0,45343 0,89123 1,0026992125
40,157 -0,08795 0,4593 0,91468 1,0272931397
40,164 -0,09968 0,4593 0,92055 1,0335883585
40,174 -0,09968 0,45539 0,91077 1,0231413135
40,184 -0,10554 0,4632 0,91077 1,0272268126
40,195 -0,12313 0,47102 0,89514 1,0189683297
40,215 -0,12313 0,47689 0,86387 0,9944126135
40,217 -0,11922 0,47493 0,86387 0,992997125
40,229 -0,11727 0,47493 0,88341 1,0098138372
40,234 -0,13095 0,47102 0,90296 1,0268127894
40,245 -0,13486 0,46516 0,89709 1,0194760975
40,258 -0,13486 0,46516 0,88732 1,0108896219
40,264 -0,13877 0,46516 0,87364 0,9994387365
40,274 -0,13877 0,46711 0,87364 1,0003477968
40,284 -0,14267 0,4632 0,89514 1,0179315245
40,295 -0,14463 0,46907 0,89709 1,0226020584
40,321 -0,14658 0,47102 0,89514 1,0220670998
40,322 -0,14854 0,47102 0,90882 1,0343489568
40,331 -0,15636 0,48079 0,92641 1,0553875884
40,334 -0,15049 0,47493 0,93032 1,055320353
40,345 -0,1544 0,47298 0,94791 1,0705525716
40,357 -0,16222 0,47884 0,97527 1,098523849
40,364 -0,14463 0,47689 0,97527 1,0952138978
40,374 -0,14072 0,47102 0,95377 1,0730047398
40,384 -0,14854 0,47689 0,95573 1,0783821385
40,395 -0,14854 0,48666 0,97527 1,1000243907
40,405 -0,12508 0,46516 0,90296 1,0234039249
40,418 -0,10945 0,46711 0,87559 0,9984131924
40,43 -0,10163 0,48079 0,86191 0,9921575122
40,434 -0,10749 0,48275 0,85996 0,9920347092
40,445 -0,12704 0,48079 0,88341 1,013761024
40,456 -0,11727 0,4847 0,88146 1,0127477842
40,464 -0,10749 0,47884 0,87168 1,0003338783
40,475 -0,09968 0,48079 0,86582 0,9953589297
40,484 -0,0899 0,46711 0,8365 0,9622920617
40,504 -0,09577 0,46516 0,83846 0,9636186435
40,505 -0,11727 0,47493 0,86387 0,992764894
40,515 -0,12899 0,48861 0,87559 1,0109579617
40,525 -0,09772 0,47493 0,88341 1,0077305847
40,534 -0,09381 0,47102 0,8795 1,0020880233
40,545 -0,11531 0,48666 0,89318 1,0236722445
40,556 -0,13095 0,49448 0,91077 1,0445862175
40,564 -0,12899 0,47689 0,92055 1,0447367107
40,575 -0,11336 0,46711 0,92836 1,0454159609
40,585 -0,09772 0,4632 0,9225 1,0368749628
40,597 -0,10163 0,46125 0,91468 1,02942689
40,624 -0,14463 0,47493 0,96941 1,0891428235
40,625 -0,14072 0,47298 0,96941 1,0877812036
40,626 -0,13877 0,46711 0,94986 1,067559312
40,634 -0,12704 0,47102 0,93618 1,0556666114
40,645 -0,11336 0,47689 0,92641 1,0480983016
40,656 -0,11336 0,47298 0,91664 1,0376846629
40,664 -0,12118 0,47493 0,89905 1,0239794919
40,674 -0,12313 0,47493 0,8795 1,0070947085
40,685 -0,11922 0,46516 0,86387 0,988361579
40,698 -0,12899 0,46711 0,85996 0,987097449
40,725 -0,12508 0,46516 0,87364 0,9976300324
40,726 -0,11531 0,4632 0,90491 1,0230898026
40,727 -0,11922 0,45343 0,91468 1,027838351
40,734 -0,12508 0,46125 0,91077 1,0285419592
40,744 -0,12118 0,4632 0,90686 1,0254920243
40,758 -0,11531 0,45734 0,91077 1,0256501668
40,764 -0,11336 0,45343 0,901 1,0150124406
40,774 -0,11727 0,45734 0,89123 1,0085648424
40,785 -0,1114 0,45539 0,89905 1,0139432502
40,797 -0,10945 0,45148 0,91077 1,0224067125
40,806 -0,11336 0,45539 0,91077 1,0245645585
40,824 -0,10945 0,4593 0,901 1,0172201298
40,825 -0,10554 0,46125 0,89514 1,0125047524
40,834 -0,10359 0,46125 0,88732 1,0053950631
40,845 -0,08404 0,44366 0,89905 1,0060754543
40,857 -0,09381 0,45148 0,89514 1,0069310434
40,864 -0,10554 0,45148 0,90491 1,0167767651
40,875 -0,10749 0,44757 0,91468 1,0239689973
40,885 -0,10749 0,45539 0,91664 1,029156471
40,898 -0,09968 0,44757 0,92836 1,0354261427
40,907 -0,08795 0,44757 0,95182 1,0554692889
40,927 -0,09772 0,45734 0,97723 1,0833686108
40,928 -0,10945 0,4593 0,97723 1,0853175873
40,934 -0,09772 0,4593 0,97332 1,0806745629
40,945 -0,086 0,45343 0,96354 1,0683651513
40,957 -0,07622 0,45148 0,94205 1,0474263131
40,964 -0,07622 0,45148 0,92836 1,0351308943
40,974 -0,07427 0,44952 0,91859 1,0253740056
40,984 -0,06645 0,44366 0,92445 1,0275493178
40,995 -0,06254 0,42802 0,92641 1,0224225448
41,019 -0,07622 0,43389 0,91859 1,0187627833
41,021 -0,086 0,44561 0,91468 1,0210797102
41,032 -0,09186 0,44366 0,91273 1,0189938705
41,035 -0,09186 0,44366 0,91859 1,0242460853
41,046 -0,09381 0,44952 0,92641 1,0339748714
41,059 -0,09186 0,44952 0,93227 1,0390543022
41,064 -0,086 0,44757 0,93423 1,0394713069
41,074 -0,07818 0,43975 0,93227 1,0337405515
41,084 -0,06645 0,43389 0,9225 1,021607745
41,095 -0,06254 0,42412 0,91468 1,0101626247
41,117 -0,05863 0,41434 0,90491 0,9969840624
41,118 -0,05277 0,41239 0,90296 0,994075926
41,129 -0,05472 0,40848 0,91664 1,0050269043
41,134 -0,05472 0,4163 0,93423 1,0242488278
41,145 -0,05668 0,4163 0,94986 1,0386300265
41,156 -0,06059 0,4163 0,96159 1,0495866645
41,164 -0,06645 0,42412 0,95964 1,0512860251
41,175 -0,07231 0,42021 0,94791 1,0393933559
41,184 -0,07622 0,4163 0,93814 1,0291850358
41,195 -0,07231 0,42412 0,93423 1,0285388682
41,222 -0,07231 0,42021 0,92641 1,0198238418
41,223 -0,07231 0,42021 0,9225 1,0162733049
41,224 -0,06645 0,42021 0,9225 1,0158731695
41,234 -0,06254 0,42216 0,92641 1,0199832378
41,245 -0,06254 0,41434 0,92641 1,0167715453
41,258 -0,05863 0,41434 0,92055 1,0112009766
41,264 -0,05863 0,41434 0,9225 1,0129764866
41,275 -0,06254 0,4163 0,9225 1,014013408
41,284 -0,07036 0,42998 0,93423 1,0308341394
41,295 -0,07036 0,42412 0,93032 1,0248529682
41,318 -0,06645 0,42607 0,9225 1,0183111005
41,32 -0,06841 0,43193 0,90686 1,0067961624
41,325 -0,06645 0,42998 0,92055 1,0181899162
41,334 -0,06841 0,42021 0,92641 1,0195547363
41,345 -0,06841 0,42021 0,92836 1,0213269123
41,356 -0,0645 0,42021 0,9225 1,0157474805
41,364 -0,06059 0,41239 0,90686 0,9980639858
41,375 -0,05863 0,41043 0,90882 0,9989214455
41,384 -0,06059 0,40848 0,90686 0,9964547747
41,395 -0,06645 0,41043 0,91859 1,0083035136
41,405 -0,0645 0,42216 0,93032 1,023657471
41,422 -0,06645 0,42607 0,94009 1,0342729115
41,424 -0,07231 0,42412 0,94791 1,0409802489
41,434 -0,07231 0,42021 0,94986 1,0411720318
41,445 -0,08013 0,4163 0,94986 1,0401733156
41,457 -0,08013 0,42412 0,95573 1,0486746036
41,464 -0,08404 0,42216 0,95377 1,0464028861
41,475 -0,08404 0,42216 0,94791 1,0410644338
41,484 -0,08013 0,4163 0,93618 1,0276962096
41,495 -0,08209 0,41825 0,92641 1,019758461
41,526 -0,08013 0,42412 0,92445 1,0202482021
41,527 -0,07231 0,42607 0,92055 1,016944779
41,528 -0,07231 0,42412 0,91859 1,0143540302
41,534 -0,07622 0,42802 0,92055 1,01804858
41,545 -0,07231 0,43193 0,9225 1,0211750638
41,558 -0,07427 0,42998 0,91273 1,0116693562
41,564 -0,07427 0,42607 0,91468 1,0117762501
41,574 -0,06645 0,42021 0,91859 1,0123238784
41,584 -0,06645 0,41825 0,92836 1,0203925493
41,595 -0,06841 0,41434 0,93032 1,0207119408
41,619 -0,07622 0,42216 0,93423 1,0280147114
41,62 -0,07427 0,41434 0,93227 1,0228983436
41,631 -0,07427 0,40848 0,94009 1,0276872829
41,634 -0,07818 0,41043 0,94791 1,0359045638
41,645 -0,086 0,42216 0,944 1,0376661629
41,657 -0,08209 0,41825 0,94009 1,0322020339
41,664 -0,07622 0,41043 0,94009 1,0286065727
41,675 -0,07231 0,40848 0,95573 1,0418754625
41,684 -0,08795 0,41043 0,96941 1,0563823813
41,695 -0,08795 0,42412 0,97332 1,065347267
41,719 -0,086 0,42216 0,98309 1,0733503686
41,721 -0,07622 0,41434 0,98895 1,0749461505
41,724 -0,07036 0,40848 0,97527 1,0596971326
41,734 -0,07036 0,40653 0,97136 1,0553470614
41,745 -0,07427 0,40848 0,95573 1,0420133282
41,758 -0,07818 0,41043 0,94595 1,0341113575
41,764 -0,07036 0,40848 0,94009 1,0274121121
41,774 -0,06841 0,40848 0,93814 1,0254962204
41,784 -0,06841 0,41239 0,93227 1,0217009313
41,797 -0,0645 0,41239 0,92445 1,0143143322
41,805 -0,06645 0,40848 0,89318 0,9843993221
41,814 -0,06645 0,41043 0,89514 0,9869873388
41,83 -0,07036 0,41825 0,901 0,9958336167
41,834 -0,06841 0,41825 0,89514 0,9903982079
41,845 -0,06254 0,40848 0,89905 0,98947363
41,858 -0,07036 0,41239 0,90296 0,9951647116
41,864 -0,07622 0,41239 0,90686 0,9991346556
41,874 -0,08209 0,41434 0,91273 1,0057298129
41,884 -0,086 0,41043 0,94205 1,0311677785
41,895 -0,0899 0,41043 0,94986 1,0386379612
41,918 -0,0899 0,4163 0,96159 1,0516858029
41,919 -0,086 0,4163 0,96941 1,0585166216
41,93 -0,07818 0,40848 0,98113 1,0656378839
41,934 -0,07622 0,40653 0,96941 1,0539600929
41,945 -0,07231 0,40653 0,96941 1,0536845472
41,957 -0,07427 0,40457 0,96745 1,0512622985
41,964 -0,06254 0,41043 0,96354 1,0491774722
41,975 -0,05668 0,40848 0,95964 1,0444986656
41,985 -0,05277 0,40653 0,95182 1,0363458044
41,998 -0,05472 0,40848 0,93227 1,019302478
42,024 -0,05082 0,41434 0,91664 1,0072185451
42,025 -0,05082 0,41434 0,92055 1,0107782202
42,047 -0,05082 0,41434 0,91273 1,0036614772
42,049 -0,05472 0,4163 0,90686 0,999347301
42,05 -0,04886 0,4163 0,89905 0,9919596222
42,058 -0,04691 0,41043 0,901 0,9911883439
42,064 -0,04495 0,41434 0,901 0,9927230924
42,074 -0,04691 0,4163 0,90296 0,9954109703
42,084 -0,05082 0,41239 0,91664 1,0064179421
42,095 -0,05472 0,41043 0,91273 1,0022590065
42,114 -0,05668 0,40848 0,91077 0,9997852398
42,115 -0,05082 0,39871 0,91468 0,9990955104
42,129 -0,04886 0,40457 0,92055 1,0067156932
42,134 -0,05472 0,40066 0,92836 1,0126080207
42,145 -0,05472 0,39871 0,92836 1,0118380464
42,158 -0,05472 0,3948 0,92836 1,0103037207
42,164 -0,05668 0,40262 0,92445 1,0099125157
42,174 -0,05668 0,40457 0,92055 1,0071255184
42,185 -0,05472 0,40262 0,91664 1,0026594798
42,198 -0,05472 0,39871 0,91273 0,9975169148
42,224 -0,06059 0,40262 0,92836 1,013719045
42,225 -0,06254 0,40653 0,93423 1,0207661757
42,226 -0,06059 0,40457 0,9225 1,0091354136
