time x y z G
0,003 -0,06841 0,36939 0,86973 0,9473959959
40,089 -0,57852 0,2404 1,33294 1,4728226621
40,102 -0,55897 0,22672 1,25476 1,3922184013
40,126 -0,50034 0,22476 1,19026 1,3105632533
40,127 -0,40457 0,23844 1,14335 1,2360338753
40,13 -0,17785 0,27558 1,22935 1,2723507305
40,139 -0,07818 0,21304 1,34857 1,3675303283
40,15 -0,06254 0,13681 1,53033 1,5377054778
40,162 -0,07622 0,09186 1,74142 1,7455060482
40,169 0,03127 -0,12118 2,40006 2,4033207045
40,18 0,12313 -0,25408 2,67369 2,6885564639
40,189 0,1759 -0,31858 2,79486 2,8184528462
40,2 0,19935 -0,31858 2,70887 2,7348144939
40,221 0,25017 -0,21108 2,09126 2,1167210924
40,222 0,25212 -0,13681 1,73164 1,7552374654
40,235 0,21304 -0,07231 1,45216 1,4694840739
40,239 0,12313 -0,05472 1,25867 1,2658615423
40,25 -0,00586 -0,19935 1,11599 1,1336703411
40,263 -0,02736 -0,26776 1,10231 1,1346943744
40,269 0,00391 -0,33421 1,02804 1,0810077954
40,28 0,03909 -0,34203 0,87559 0,9408349468
40,289 0,15049 -0,14854 0,33226 0,3938376306
40,301 0,17395 0,03713 -0,03713 0,1817027141
40,325 0,22085 0,19154 -0,35571 0,4604257793
40,326 0,32639 0,27753 -0,57656 0,7183138357
40,329 0,52575 0,1759 -0,62542 0,8357655466
40,339 0,64692 -0,0215 -0,34398 0,7330006663
40,35 0,71533 -0,24626 0,05082 0,7582372115
40,362 0,73096 -0,5492 0,39675 0,9966612886
40,369 0,51988 -0,78373 0,98895 1,3647454084
40,38 0,34789 -0,72706 1,03977 1,3155855535
40,389 0,18958 -0,55897 0,90686 1,0820273088
40,4 0,02541 -0,31271 0,72706 0,7918645438
40,443 0,00195 0,14854 0,56679 0,5859341586
40,444 0,17199 0,23258 0,64692 0,7086462467
40,445 0,29317 0,25408 0,88927 0,9702094765
40,445 0,32639 0,31662 1,11599 1,2050777305
40,449 0,3518 0,36157 1,49515 1,5779637599
40,461 0,35571 0,34985 1,75314 1,8227518992
40,469 0,2834 0,38307 1,88604 1,9453033353
40,479 0,18372 0,49448 1,86259 1,9358473641
40,489 0,0645 0,71924 1,43848 1,6095624057
40,5 0,05863 0,77201 1,21371 1,4396280357
40,518 0,06645 0,83846 0,987 1,2967651191
40,52 0,06059 0,86973 0,75051 1,1503767562
40,531 -0,00195 0,89709 0,39675 0,9809102064
40,539 -0,02932 0,88732 0,33617 0,949319079
40,549 -0,0645 0,87559 0,37135 0,9532674969
40,56 -0,13486 0,85605 0,58047 1,0430504508
40,569 -0,39871 0,85605 0,82087 1,2512469075
40,579 -0,54334 0,86973 0,81305 1,3087012383
40,589 -0,62347 0,89318 0,73487 1,3139708026
40,6 -0,64888 0,94791 0,63911 1,3145494341
40,629 -0,54334 1,13163 0,54529 1,36862924
40,63 -0,44366 1,17072 0,55311 1,3687038343
40,631 -0,34203 1,14922 0,57852 1,3313063208
40,64 -0,25212 1,06518 0,66842 1,2825592474
40,65 -0,20326 0,7896 1,01631 1,3029462014
40,662 -0,29317 0,66647 1,17658 1,3836442484
40,669 -0,44757 0,58047 1,26258 1,4599221151
40,679 -0,61761 0,52575 1,32121 1,5503067563
40,689 -0,81305 0,52184 1,39743 1,698875479
40,703 -0,73878 0,58243 1,46584 1,7417541442
40,72 -0,54725 0,63324 1,49125 1,7100590699
40,721 -0,34789 0,69383 1,49711 1,6863469018
40,738 0,07427 0,61174 1,61633 1,7298163282
40,739 0,32248 0,36744 1,79223 1,8577120005
40,75 0,42216 0,14658 1,99549 2,0449168937
40,761 0,35962 0,01173 2,20267 2,2318645268
40,769 0,05668 -0,14267 2,29648 2,3016054705
40,779 -0,03127 -0,17395 2,0854 2,0928759102
40,789 -0,07231 -0,17981 1,80005 1,8104530855
40,8 -0,04691 -0,15831 1,49906 1,5081258196
40,822 0,23063 -0,16222 1,04368 1,0810982692
40,823 0,37525 -0,22476 0,93032 1,0280199037
40,835 0,47493 -0,30099 0,87168 1,0372943205
40,839 0,56484 -0,36157 0,82087 1,0600021922
40,85 0,59806 -0,38112 0,66842 0,9745324594
40,861 0,58047 -0,32248 0,54334 0,8579959947
40,869 0,53747 -0,19154 0,34203 0,6652413798
40,879 0,47298 -0,00391 0,08209 0,4800668043
40,889 0,38894 0,36939 -0,48861 0,72557772
40,9 0,39675 0,50034 -0,6352 0,9006829176
40,929 0,45343 0,50034 -0,54725 0,8691498392
40,93 0,53943 0,36157 -0,24235 0,6931458088
40,931 0,73878 -0,07036 0,68797 1,0119531308
40,939 0,70556 -0,19545 1,08277 1,3070602469
40,95 0,5707 -0,25212 1,27626 1,4205993707
40,962 0,39675 -0,22476 1,29385 1,3718511007
40,969 0,07231 -0,01759 1,12576 1,1282170544
40,98 -0,02541 0,09968 1,10231 1,1070994113
40,989 -0,08795 0,25408 1,1199 1,151723864
41 -0,09577 0,44952 1,08277 1,1762784518
41,024 0,06841 0,60588 0,86387 1,0573749947
41,026 0,1329 0,6352 0,87755 1,0914373333
41,037 0,13681 0,6137 1,04759 1,2217976404
41,04 0,20131 0,49252 1,31339 1,4170726723
41,05 0,35766 0,20522 2,13035 2,1698910218
41,063 0,35571 0,19349 2,3258 2,3607866537
41,069 0,30099 0,26385 2,24371 2,2791328102
41,08 0,22085 0,37525 1,90168 1,9508905934
41,089 0,05668 0,62933 1,06127 1,2351367876
41,101 -0,01759 0,70947 0,77983 1,054415439
41,124 -0,08013 0,74074 0,64888 0,9880090176
41,125 -0,14267 0,74269 0,6606 1,0041591134
41,13 -0,29903 0,73292 0,79546 1,1222064333
41,139 -0,38112 0,73487 0,79155 1,1453548681
41,15 -0,46907 0,74269 0,68601 1,114551399
41,163 -0,55897 0,76028 0,51011 1,0727000286
41,169 -0,63129 0,86973 0,16417 1,0871564404
41,18 -0,61565 0,94986 0,05668 1,133345298
41,189 -0,56093 1,02218 -0,0215 1,1661718001
41,2 -0,50229 1,06518 -0,05668 1,1790319329
41,223 -0,42998 1,01631 0,07231 1,1058921975
41,224 -0,40262 0,92641 0,25212 1,0411065493
41,235 -0,41239 0,82282 0,44561 1,0225783768
41,239 -0,47689 0,73878 0,60783 1,0689608362
41,25 -0,66647 0,64888 0,84823 1,2588572787
41,261 -0,7466 0,67038 0,88146 1,3355870005
41,269 -0,83064 0,71142 0,86387 1,3936831071
41,28 -0,91273 0,76419 0,81891 1,4448792327
41,289 -0,99872 0,83846 0,84823 1,555619151
41,3 -0,98113 0,83064 0,96159 1,6053766582
41,331 -0,93618 0,79937 1,09058 1,6446246154
41,332 -0,85019 0,7466 1,30362 1,7261690822
41,332 -0,55506 0,58047 1,88018 2,0445326745
41,34 -0,2404 0,35376 2,18312 2,2246238406
41,35 0,043 0,10359 2,46065 2,463204886
41,363 0,22672 -0,11727 2,64633 2,6586117957
41,369 0,40848 -0,34007 2,74991 2,8008049778
41,379 0,47102 -0,38307 2,56815 2,6389385911
41,389 0,44366 -0,31271 2,16358 2,2306277493
41,402 0,34398 -0,10749 1,23521 1,2867090132
41,43 0,26971 -0,01759 0,90882 0,9481596303
41,431 0,21694 0,00391 0,76028 0,7906351435
41,432 0,1974 -0,02541 0,75051 0,7764519871
41,439 0,20717 -0,05668 0,80523 0,8333830957
41,45 0,25603 -0,05277 0,69969 0,7469284637
41,461 0,29903 -0,01954 0,68992 0,7521903741
41,469 0,36939 0,02541 0,77201 0,8562091335
41,48 0,4632 0,05082 0,86387 0,9815336415
41,489 0,55116 0,12899 0,68406 0,8878929267
41,511 0,55506 0,19154 0,45734 0,7442708182
41,52 0,6137 0,27558 0,18176 0,6968563152
41,532 0,65865 0,21694 0,22476 0,7289717715
41,539 0,63324 0,16026 0,32248 0,728470669
41,55 0,54725 0,12899 0,4163 0,6995903606
41,562 0,39871 0,10163 0,50425 0,650819778
41,569 -0,02932 0,08795 0,72119 0,7271243917
41,58 -0,24822 0,0899 0,87755 0,9164001205
41,589 -0,41434 0,09381 1,03781 1,1213953575
41,6 -0,47493 0,12313 1,19026 1,2874153834
41,626 -0,50229 0,62933 1,2313 1,4712073895
41,627 -0,36744 0,94205 0,95573 1,3913627094
41,63 -0,14267 1,14531 0,51011 1,2618644686
41,64 0,0215 1,17072 0,34007 1,2193011003
41,65 0,10945 0,89318 0,39871 0,9842354794
41,662 0,09968 0,60393 0,80132 1,0083557357
41,669 0,05082 0,37525 1,65737 1,7000795722
41,679 -0,09577 0,31662 2,25153 2,2756993339
41,689 -0,07427 0,18567 1,94859 1,9588242315
41,7 0,02736 0,2834 1,59288 1,6181257133
41,724 0,09381 0,46711 1,16876 1,2621378712
41,725 0,24235 0,47102 0,78178 0,9443375092
41,733 0,33617 0,33226 0,34594 0,5857315598
41,739 0,26971 0,4163 0,17785 0,5269533154
41,75 0,16222 0,42802 0,10163 0,468876429
41,761 0,04886 0,34007 0,18567 0,390523051
41,769 -0,19935 0,10749 0,4847 0,5350033763
41,779 -0,27949 0,11531 0,67429 0,7389709469
41,797 -0,31271 0,18372 0,81696 0,8938479871
41,809 -0,35571 0,22085 0,79351 0,8971969944
41,822 -0,58634 0,4378 0,55506 0,9184525242
41,836 -0,63129 0,53356 0,41239 0,9237309402
41,839 -0,61174 0,6137 0,29708 0,9160294995
41,849 -0,48079 0,6352 0,17004 0,8145868067
41,862 -0,34789 0,58438 0,2189 0,7144540898
41,869 -0,26971 0,50034 0,38698 0,6876315293
41,879 -0,29512 0,39675 0,79742 0,938288353
41,889 -0,42216 0,29317 1,57529 1,6570172898
41,9 -0,53356 0,30099 1,37593 1,5061422969
41,911 -0,50034 0,2873 1,38375 1,4992149506
41,93 -0,34594 0,27167 1,40916 1,4762150853
41,931 0,07231 0,12704 1,50688 1,5139535105
41,939 0,18372 0,01173 1,68474 1,6947682729
41,95 0,16026 -0,03323 1,84305 1,8503028949
41,961 0,05863 -0,05668 1,97399 1,9756737128
41,969 -0,1759 -0,12118 2,0854 2,0963107027
41,979 -0,25603 -0,10163 2,00527 2,0241017244
41,989 -0,27753 -0,01954 1,83914 1,8600646903
42,001 -0,20522 0,08013 1,6046 1,6196534275
42,031 0,01564 0,23844 1,16485 1,1891062886
42,032 0,13486 0,29121 1,00068 1,0508810333
42,034 0,25603 0,29903 0,858 0,9439991005
42,04 0,34398 0,26776 0,73683 0,8561168769
42,05 0,34398 0,15245 0,56093 0,675430017
42,063 0,26971 0,11531 0,52575 0,6020406487
42,069 0,20717 0,10554 0,52379 0,5730742226
42,08 0,19935 0,12118 0,45734 0,5134051913
42,089 0,23258 0,17199 0,12313 0,3143803642
42,101 0,21304 0,18567 -0,03909 0,2852848026
42,128 0,09381 0,22476 -0,16026 0,2915486946
42,129 0,06645 0,19545 -0,12313 0,2403690951
42,13 0,14463 0,12118 0,37135 0,4165372154
42,139 0,08013 0,17981 0,56484 0,5981610808
42,15 -0,10554 0,36157 0,65279 0,7536619538
42,16 -0,1544 0,38307 0,71337 0,8243050053
42,169 -0,10554 0,17981 0,62152 0,6555588746
42,179 -0,19545 -0,10554 0,96745 0,9926222326
42,189 -0,53943 -0,21108 0,96745 1,1276076418
42,201 -1,01827 -0,23453 1,21371 1,6015523962
42,23 -1,37789 -0,32444 2,38443 2,7729674702
42,231 -1,31144 -0,17785 2,62874 2,943090125
42,233 -1,11208 0,05082 2,56815 2,7990532366
42,24 -0,82478 0,25799 2,1499 2,3170867266
42,25 -0,22867 0,62738 0,8326 1,0672948952
42,262 -0,086 0,85019 0,42607 0,9548584612
42,27 -0,13095 1,06518 0,09381 1,0772913492
42,28 -0,2189 1,1629 -0,2404 1,2074956646
42,289 0,01173 0,91664 -0,01954 0,916923276
42,31 -0,14072 0,75246 0,46711 0,8967663699
42,319 -0,31858 0,24235 1,41502 1,4705469524
42,33 -0,40848 0,04886 1,23717 1,3037763684
42,339 -0,44366 0,10359 1,17462 1,2598798467
42,35 -0,43389 0,20326 1,04954 1,1537371327
42,363 -0,25799 0,11922 1,03781 1,076021303
42,369 -0,06254 0,10163 1,03586 1,0427108171
42,379 0,08795 0,01954 1,2958 1,2989282713
42,389 0,19545 -0,18958 1,47756 1,5024396269
42,41 0,07622 -0,40066 1,61242 1,6632005833
42,419 -0,60002 -0,6606 1,65737 1,8823633223
42,43 -0,71142 -0,5922 1,52252 1,7818210928
42,439 -0,76224 -0,42216 1,32121 1,5826638137
42,45 -0,65083 -0,21694 0,987 1,2020031832
42,463 -0,54529 -0,18372 1,0339 1,1832343101
42,469 -0,38894 -0,14267 1,06908 1,1465431082
42,479 -0,17785 -0,12313 1,0085 1,0314377681
42,489 0,20913 -0,01173 0,79546 0,8225749579
42,511 0,24626 0,12508 0,77592 0,8236144974
42,52 0,26385 0,42216 0,68797 0,8491988042
42,533 0,43975 0,55311 0,26971 0,7563426596
42,539 0,36157 0,6567 0,14267 0,7631136769
42,55 0,2619 0,50229 0,1759 0,5931506251
42,563 -0,02541 0,12704 0,34398 0,3675691365
42,569 -0,71728 -0,52184 1,61242 1,8403004756
42,579 -0,85019 -0,65865 2,31016 2,5482311677
42,589 -0,89123 -0,58243 2,68151 2,8851363049
42,6 -0,74074 -0,46907 2,62483 2,7673913604
42,627 -0,22867 -0,14267 1,92709 1,9458470048
42,629 0,00586 0,09186 1,44629 1,4492161203
42,629 0,12313 0,36744 0,94009 1,0168295622
42,639 0,09381 0,6137 0,57461 0,8459341926
42,65 -0,24822 0,69969 0,62152 0,9682284725
42,662 -0,40262 0,54725 0,89318 1,1222102919
42,669 -0,56679 0,46516 1,05345 1,2835036549
42,68 -0,71142 0,42216 1,11208 1,3860228744
42,689 -0,78764 0,33421 0,90882 1,248209472
42,701 -0,73096 0,3518 0,76224 1,113137718
42,729 -0,59024 0,35766 0,66451 0,9580592222
42,731 -0,37525 0,28926 0,64888 0,8034482961
42,732 -0,20717 0,26385 0,79155 0,8597020611
42,739 -0,34203 0,39089 0,92641 1,0620805059
42,75 -0,29708 0,33421 1,16485 1,2477292867
42,762 -0,03909 -0,05472 1,46779 1,4693297079
42,77 -0,08404 -0,19154 1,5831 1,596858135
42,78 -0,22672 -0,29708 1,70037 1,7409527913
42,79 -0,34398 -0,35962 1,74728 1,8167653077
42,8 -0,35962 -0,36353 1,80005 1,8712724569
42,824 -0,25799 -0,32248 1,84891 1,8944710023
42,827 -0,16613 -0,33421 1,82741 1,8651334561
42,836 -0,07622 -0,34985 1,77464 1,8104009613
42,839 -0,00782 -0,37916 1,73555 1,7765014102
42,85 0,06059 -0,40262 1,6476 1,6971622705
42,86 0,07427 -0,44757 1,65151 1,7126938483
42,869 0,06254 -0,43193 1,62415 1,6817663331
42,88 0,04104 -0,35766 1,57138 1,6120918279
42,889 0,01759 -0,17395 1,29189 1,3036670521
42,9 0,00977 -0,08209 1,10817 1,1112492834
42,92 0,01368 0,01173 0,94205 0,9422223399
42,922 0,02541 0,09772 0,77592 0,7824619562
42,95 0,06645 0,18958 0,56093 0,5958176263
42,951 0,086 0,19935 0,53747 0,5796640608
42,953 0,09968 0,19349 0,50816 0,5528119645
42,962 0,1114 0,17395 0,50034 0,5413027601
42,969 0,02345 0,14267 0,55506 0,573581934
42,98 -0,05668 0,2189 0,5707 0,6138634395
42,989 -0,0645 0,14854 0,66451 0,6839575438
42,999 -0,06254 0,09381 0,63911 0,6489785511
43,019 0,00977 0,0899 0,53943 0,5469572084
43,02 0,03127 0,1544 0,40653 0,4359860248
43,045 0,00586 0,24431 0,73683 0,7762990175
43,046 0,01564 0,24431 1,01241 1,0415882074
43,049 0,03323 0,22085 0,59611 0,6365737094
43,061 0,08209 0,21694 0,55702 0,6033846303
43,069 0,09968 0,1974 0,69188 0,7263613404
43,08 0,06645 0,17395 0,79742 0,8188729214
43,089 -0,03323 0,15636 0,8326 0,8478062529
43,1 -0,06254 0,16417 0,86582 0,8834632493
43,119 -0,07231 0,20717 0,87755 0,9045673814
43,122 -0,00586 0,24235 0,86973 0,9028832344
43,154 0,02736 0,23453 0,87755 0,9087611859
43,155 0,06841 0,25212 0,88341 0,9212261669
43,156 0,10163 0,2873 0,88341 0,9344962145
43,166 0,10163 0,31662 0,858 0,9201852429
43,169 0,06254 0,32053 0,77005 0,8364375261
43,18 0,03518 0,30685 0,78178 0,8405798732
43,189 0,02345 0,29512 0,83064 0,881821142
43,2 0,01368 0,29903 0,90491 0,9531359774
43,218 0,00195 0,32639 1,00263 1,0544198175
43,219 0 0,3303 1,01241 1,0649282127
43,232 0,01759 0,33226 0,98895 1,0434214001
43,261 0,05277 0,34007 0,94205 1,0029409157
43,261 0,09186 0,35962 0,89123 0,9654303273
43,262 0,08795 0,35571 0,89514 0,9672333877
43,273 0,07622 0,3518 0,89905 0,9684335965
43,283 0,06254 0,34398 0,90296 0,9682821147
43,29 0,05668 0,34398 0,93032 0,993493918
43,299 0,04691 0,34789 0,95573 1,0181590412
43,314 0,03323 0,34985 0,97136 1,0329760428
43,323 0,02932 0,3518 0,99482 1,0555992302
43,346 0,02345 0,35766 1,01045 1,0721379485
43,347 0,00586 0,36353 1,02804 1,0904378213
43,349 0,02345 0,36353 1,02804 1,0906741975
43,362 0,04495 0,36353 1,01241 1,0766376231
43,369 0,06645 0,36744 0,98895 1,0570950093
43,38 0,09772 0,37721 0,94791 1,0248755781
43,389 0,09968 0,38894 0,94009 1,0222424537
43,399 0,09968 0,40066 0,94009 1,0267588549
43,418 0,09968 0,40653 0,94595 1,0344197145
43,419 0,08013 0,42021 0,95573 1,0470993715
43,442 0,07622 0,42021 0,95377 1,0450182512
43,443 0,0645 0,42021 0,95182 1,0424480834
43,449 0,043 0,41825 0,95377 1,042333572
43,462 0,02736 0,40066 0,95573 1,0366758597
43,469 0,01564 0,3948 0,97332 1,050458696
43,48 0,00782 0,38698 0,98113 1,0547183272
43,489 0,00782 0,38307 0,99286 1,064224956
43,499 0,01564 0,38307 1,00654 1,0770840293
43,514 0,01173 0,38698 0,987 1,0602170124
43,519 0,00195 0,39284 0,97136 1,0477916385
43,541 -0,00391 0,3948 0,96159 1,0394891323
43,543 -0,01954 0,40066 0,93814 1,0203023605
43,554 -0,03323 0,39871 0,93032 1,0127039051
43,561 -0,04691 0,39871 0,92641 1,0096562288
43,569 -0,04886 0,40262 0,92836 1,0130856102
43,58 -0,03518 0,41434 0,93423 1,0225952087
43,589 -0,02932 0,4163 0,93814 1,026777489
43,6 -0,02736 0,41434 0,94595 1,0330767676
43,62 -0,02541 0,41239 0,96354 1,0483894848
43,621 -0,00391 0,40457 0,98895 1,0685103067
43,652 0,00391 0,40262 0,99677 1,0750202721
43,654 0,00391 0,40262 1,00068 1,078646659
43,655 0,00782 0,40653 0,98504 1,0656601686
43,664 0,02345 0,42412 0,97136 1,060173536
43,67 0,00586 0,42021 0,95768 1,0458306584
43,68 -0,00586 0,42607 0,93618 1,0285927167
43,689 0,00977 0,43975 0,92445 1,0237594043
43,701 0,02345 0,44561 0,93227 1,0335596391
43,717 0,01954 0,43584 0,92445 1,022226061
43,719 0,01564 0,42998 0,92445 1,0196740717
43,745 0,01173 0,42802 0,91664 1,0117151787
43,746 0,01954 0,42412 0,90491 0,9995607506
43,765 0,03127 0,42216 0,91077 1,0043400178
43,766 0,02541 0,41825 0,91077 1,0025371432
43,771 0,01564 0,4163 0,91468 1,0050819877
43,78 -0,00391 0,42021 0,92836 1,0190407361
43,789 -0,01173 0,42021 0,93227 1,0226638695
43,799 -0,01564 0,4163 0,93814 1,026477939
43,819 -0,01564 0,41239 0,944 1,0302650735
43,82 -0,01564 0,40848 0,95964 1,0430769145
43,84 -0,0215 0,40653 0,94986 1,0334229098
43,841 -0,01759 0,41239 0,93618 1,0231363118
43,853 -0,01954 0,41239 0,92641 1,0142400169
43,862 -0,00586 0,39284 0,92055 1,0008845626
43,869 0,01173 0,39871 0,94595 1,0266102763
43,879 0,01564 0,40457 0,944 1,0271599167
43,889 0,01368 0,40262 0,92836 1,0119991583
43,899 0,01173 0,4163 0,94791 1,0353630528
43,911 -0,00586 0,42216 0,9225 1,0145243492
43,92 -0,01759 0,42998 0,91273 1,0090927913
43,949 -0,02345 0,42412 0,91468 1,008497486
43,95 -0,01368 0,4163 0,89123 0,9837600039
43,951 -0,01173 0,42412 0,88927 0,9853002082
43,962 -0,01368 0,43193 0,88341 0,9834449122
43,969 -0,0215 0,43584 0,87168 0,9748049949
43,98 -0,0215 0,4378 0,86778 0,9722001946
43,989 -0,02345 0,43975 0,87364 0,9783541356
43,999 -0,02345 0,44561 0,89123 0,9966990958
44,016 -0,0215 0,44561 0,91077 1,0141659208
44,019 -0,02541 0,43584 0,93618 1,0329739426
44,042 -0,02345 0,42998 0,93227 1,0269177454
44,043 -0,01954 0,42607 0,92445 1,0180988454
44,049 -0,01759 0,42998 0,91664 1,0126307807
44,061 -0,01173 0,43193 0,9225 1,0186792271
44,069 0,00195 0,42998 0,92836 1,0231025816
44,08 0,00782 0,42607 0,92641 1,0197216706
44,089 0,01368 0,42216 0,92836 1,0199306337
44,1 0,00977 0,42802 0,94791 1,0401105429
44,121 0,00977 0,42998 0,944 1,0373592692
44,122 0,01368 0,43584 0,93814 1,0345290269
44,15 0,01368 0,43584 0,93814 1,0345290269
44,151 0,0215 0,43389 0,91273 1,0108406576
44,153 0,02541 0,4378 0,90296 1,003818345
44,162 0,01954 0,44171 0,89905 1,001888436
44,169 0,01564 0,44171 0,90491 1,0070821425
44,18 0,01368 0,42607 0,92836 1,0215552246
44,189 -0,00195 0,42216 0,93814 1,0287514412
44,199 -0,00977 0,42412 0,94595 1,0367230246
44,219 -0,00977 0,4163 0,95182 1,0389237004
44,22 -0,01759 0,41043 0,93814 1,0241429845
44,245 -0,01564 0,41239 0,92836 1,0159539415
44,246 -0,01954 0,4163 0,92641 1,0158361038
44,249 -0,0215 0,4163 0,92445 1,0140886266
44,261 -0,01173 0,41043 0,91859 1,0061798874
44,269 -0,00586 0,40848 0,92836 1,014269461
44,28 -0,00782 0,40653 0,93814 1,0224648908
44,289 -0,00391 0,40653 0,94595 1,0296131951
44,3 -0,00195 0,41434 0,94205 1,0291451018
44,316 -0,00391 0,42021 0,944 1,0333091174
44,319 -0,00586 0,41825 0,94009 1,0289492748
44,346 -0,00391 0,42216 0,93423 1,0251926875
44,347 0 0,42021 0,92641 1,017257063
44,349 -0,00586 0,4163 0,92641 1,0156650618
44,361 -0,00977 0,42216 0,92641 1,0181109992
44,369 -0,00977 0,42412 0,93227 1,0242561106
44,38 -0,01368 0,42607 0,94009 1,0322267171
44,389 -0,01368 0,42607 0,93227 1,0251098186
44,4 -0,00977 0,42216 0,93227 1,0234460764
44,416 -0,01759 0,42021 0,93814 1,0281014112
44,42 -0,01954 0,42021 0,94986 1,0388417951
44,444 -0,01564 0,41239 0,95377 1,0392243909
44,445 -0,01173 0,41043 0,95768 1,0419891363
44,449 -0,01368 0,41043 0,95964 1,0438145702
44,46 -0,02345 0,40848 0,96354 1,0468118955
44,469 -0,02541 0,40653 0,95964 1,0425071888
44,48 -0,0215 0,40457 0,95573 1,038055378
44,489 -0,02736 0,40653 0,95182 1,0353629909
44,499 -0,03909 0,40457 0,9225 1,0080729949
44,516 -0,03909 0,40848 0,91468 1,002508574
44,519 -0,04495 0,40653 0,91077 0,9983932774
44,544 -0,05082 0,40262 0,90686 0,9935192985
44,545 -0,04104 0,3948 0,91468 0,9970911814
44,549 -0,04104 0,3948 0,91468 0,9970911814
44,561 -0,04104 0,39284 0,92055 1,0017084654
44,569 -0,03323 0,3948 0,92055 1,002189391
44,58 -0,01368 0,40262 0,91859 1,003044164
44,589 -0,01759 0,41043 0,92055 1,0080548078
44,6 -0,01954 0,41239 0,92055 1,0088902944
44,618 -0,01759 0,41434 0,91664 1,0060894261
44,62 -0,01368 0,42216 0,91859 1,0110458922
44,643 -0,00977 0,42021 0,92055 1,0119704539
44,644 -0,01173 0,42021 0,93227 1,0226638695
44,65 -0,01173 0,41825 0,93618 1,0254285191
44,661 -0,01759 0,41434 0,94986 1,036446363
44,669 -0,01954 0,4163 0,95768 1,0444321347
44,68 -0,01954 0,41434 0,95768 1,0436524467
44,689 -0,01954 0,41825 0,95573 1,0434245095
44,699 -0,01759 0,42021 0,94791 1,0370242139
44,716 -0,01759 0,42021 0,94205 1,0316705165
44,719 -0,01759 0,42216 0,93618 1,027113171
44,744 -0,01954 0,42607 0,93227 1,0252047646
44,745 -0,0215 0,42412 0,93227 1,0244351504
44,755 -0,02345 0,42021 0,93814 1,028218365
44,762 -0,02345 0,42021 0,94595 1,0353490953
44,77 -0,0215 0,41825 0,94791 1,0363053028
44,78 -0,01759 0,4163 0,944 1,0318677716
44,789 -0,01759 0,41434 0,92836 1,0167789009
44,799 -0,01759 0,4163 0,92055 1,0104590049
44,819 -0,01368 0,41825 0,91468 1,0058626682
44,82 -0,01368 0,43193 0,90686 1,0045624555
44,84 -0,01759 0,43584 0,90686 1,006310575
44,841 -0,01368 0,43584 0,91077 1,0097750447
44,855 -0,00977 0,43389 0,91273 1,0106592096
44,862 -0,01759 0,42802 0,93032 1,0242098569
44,869 -0,01368 0,42607 0,93814 1,030451089
44,88 -0,01368 0,42412 0,95182 1,0421258222
44,889 -0,01173 0,42021 0,95573 1,044094761
44,899 -0,01368 0,41825 0,95377 1,0415360857
44,921 -0,00782 0,41825 0,944 1,0325358177
44,923 -0,00391 0,42021 0,93618 1,0261699297
44,951 -0,00586 0,42412 0,93227 1,0242262772
44,952 -0,01564 0,42607 0,92836 1,0215833515
44,953 -0,01368 0,42216 0,92445 1,0163729682
44,964 -0,00977 0,42216 0,91859 1,0110005473
44,969 -0,00977 0,42412 0,91859 1,0118205451
44,98 -0,00195 0,42412 0,91273 1,0064579623
44,989 0,00195 0,42216 0,91859 1,0109552197
44,999 -0,00195 0,42216 0,92445 1,016282771
45,016 -0,00391 0,42021 0,93618 1,0261699297
45,019 0 0,4163 0,94009 1,0281414777
45,04 0,00195 0,4163 0,93227 1,0209979654
45,042 0,00391 0,41825 0,92836 1,0182340793
45,05 0,00195 0,42607 0,92055 1,0143725893
45,06 0 0,42998 0,92055 1,0160192434
45,069 -0,00195 0,42802 0,91859 1,0134162575
45,08 -0,00586 0,42998 0,92445 1,01957096
45,089 -0,01368 0,42412 0,93032 1,0225263905
45,099 -0,00586 0,42802 0,92445 1,0187459264
45,117 -0,00195 0,42607 0,92836 1,021465485
45,119 -0,00586 0,42802 0,93032 1,0240755648
45,143 -0,00977 0,42998 0,93423 1,0284765171
45,144 -0,00195 0,42802 0,93423 1,0276140403
45,149 -0,00977 0,43193 0,94205 1,0363962468
45,161 -0,00782 0,43584 0,94986 1,0451084526
45,169 -0,00391 0,43584 0,95182 1,0468682372
45,18 0 0,42998 0,944 1,0373132605
45,189 -0,00586 0,43193 0,94009 1,0345854593
45,2 -0,00391 0,43193 0,94205 1,0363575713
45,219 0,00391 0,43193 0,93814 1,0328046633
45,22 0,01759 0,42802 0,94205 1,0348761911
45,243 0,01173 0,42607 0,95182 1,0428971906
45,244 0 0,42607 0,95377 1,0446113429
45,249 -0,00195 0,42412 0,94986 1,0402478534
45,261 0,00977 0,42412 0,92836 1,0206985436
45,269 0,01368 0,42802 0,91859 1,0135067098
45,28 0,00782 0,43193 0,90686 1,0044997446
45,289 0,00391 0,4378 0,89709 0,9982257241
45,299 -0,00391 0,43584 0,88537 0,9868393135
45,315 -0,00586 0,43389 0,89318 0,9930082498
45,319 -0,00586 0,43584 0,90882 1,0079407907
45,344 -0,00391 0,43193 0,9225 1,0186191943
45,345 -0,00195 0,41825 0,93814 1,0271531164
45,349 0,00391 0,41434 0,94009 1,0273568668
45,361 0,00195 0,41825 0,94791 1,0360840859
45,369 0,00586 0,42021 0,94791 1,0368915815
45,38 0,00977 0,42607 0,94791 1,0393096102
