time;x;y;z;gx;gy;gz;result_v;result_g
330.559;-0,77;0,03;0,57;-0,01;0;0;0,958488393;0,01
330.562;-0,77;0,03;0,57;0;0;0;0,958488393;0
330.609;-0,76;0,03;0,58;0;0;0;0,956504051;0
330.631;-0,76;0,03;0,58;0;0;0;0,956504051;0
330.659;-0,77;0,03;0,57;0;0;0;0,958488393;0
330.701;-0,77;0,03;0,57;0;0;0;0,958488393;0
330.709;-0,76;0,03;0,57;0;0;0;0,950473566;0
330.759;-0,76;0,03;0,58;0;0;0;0,956504051;0
330.771;-0,76;0,03;0,58;0;0;0;0,956504051;0
330.809;-0,76;0,03;0,57;0;0;0;0,950473566;0
330.841;-0,76;0,03;0,57;0;0;0;0,950473566;0
330.859;-0,76;0,03;0,57;0;0;0;0,950473566;0
330.909;-0,76;0,03;0,57;0;0;0;0,950473566;0
330.912;-0,76;0,03;0,57;0;0;0;0,950473566;0
330.959;-0,76;0,03;0,57;0;0;0;0,950473566;0
330.981;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.018;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.051;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.059;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.109;-0,76;0,03;0,58;0;0;0;0,956504051;0
331.121;-0,76;0,03;0,58;0;0;0;0,956504051;0
331.159;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.191;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.209;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.259;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.261;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
331.309;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
331.331;-0,76;0,03;0,58;0;0;0;0,956504051;0
331.359;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.401;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.409;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.459;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.471;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
331.509;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
331.541;-0,76;0,03;0,58;0;0;0;0,956504051;0
331.559;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.609;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.612;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.659;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.682;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.709;-0,76;0,03;0,58;0;0;0;0,956504051;0
331.751;-0,76;0,03;0,58;0;0;0;0,956504051;0
331.759;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.809;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.821;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
331.859;-0,77;0,03;0,57;-0,01;0;0;0,958488393;0,01
331.891;-0,77;0,03;0,57;0;0;0;0,958488393;0
331.909;-0,76;0,03;0,57;0;0;0;0,950473566;0
331.959;-0,77;0,03;0,58;0;0;0;0,964468766;0
331.962;-0,77;0,03;0,58;0;0;0;0,964468766;0
332.009;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.031;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.059;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.101;-0,77;0,03;0,57;-0,01;0;0;0,958488393;0,01
332.109;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
332.159;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
332.171;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.209;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.241;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.259;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.309;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.313;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.359;-0,76;0,03;0,57;0;0;0;0,950473566;0
332.381;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
332.409;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
332.451;-0,76;0,03;0,57;0;0;0;0,950473566;0
332.459;-0,76;0,02;0,57;0;0;0;0,950210503;0
332.509;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.521;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.596;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.597;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.609;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.66;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.662;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.709;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.731;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.759;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.801;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.809;-0,77;0,03;0,57;0;0;0;0,958488393;0
332.859;-0,76;0,03;0,57;0;0;0;0,950473566;0
332.871;-0,76;0,03;0,57;0;0;0;0,950473566;0
332.909;-0,76;0,03;0,58;0;0;0;0,956504051;0
332.941;-0,76;0,03;0,58;-0,01;0;0;0,956504051;0,01
332.959;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
333.009;-0,76;0,03;0,57;-0,01;0;0;0,950473566;0,01
333.013;-0,76;0,03;0,57;0;0;0;0,950473566;0
333.059;-0,77;0,03;0,57;0;0;0;0,958488393;0
333.081;-0,77;0,03;0,57;0;0;0;0,958488393;0
333.109;-0,76;0,03;0,57;0;0;0;0,950473566;0
333.151;-0,76;0,03;0,57;0;0;0;0,950473566;0
